<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.09.20	00:00:00.159	0.62364	0.62412			6
2024.09.20	00:00:00.602	0.62221	0.62411			6
2024.09.20	00:00:00.866	0.62267	0.62412			6
2024.09.20	00:00:01.215	0.62185	0.62385			6
2024.09.20	00:00:49.369	0.62316	0.62516			6
2024.09.20	00:00:50.150	0.62296	0.62496			6
2024.09.20	00:01:04.731	0.62296				2
2024.09.20	00:01:30.016	0.62308	0.62508			6
2024.09.20	00:01:30.536	0.62300	0.62500			6
2024.09.20	00:01:30.838	0.62294	0.62494			6
2024.09.20	00:01:31.153	0.62288	0.62488			6
2024.09.20	00:01:31.459	0.62292	0.62492			6
2024.09.20	00:01:31.794	0.62290	0.62490			6
2024.09.20	00:01:33.304	0.62284	0.62484			6
2024.09.20	00:01:36.284	0.62288	0.62488			6
2024.09.20	00:01:36.736	0.62289	0.62484			6
2024.09.20	00:01:38.341		0.62479			4
2024.09.20	00:02:03.035	0.62289				2
2024.09.20	00:02:18.433		0.62487			4
2024.09.20	00:02:37.951		0.62486			4
2024.09.20	00:03:10.562	0.62289				2
2024.09.20	00:03:46.886		0.62486			4
2024.09.20	00:04:00.039	0.62289	0.62477			6
2024.09.20	00:05:01.020	0.62289	0.62477			6
2024.09.20	00:05:01.375	0.62330	0.62452			6
2024.09.20	00:05:06.922	0.62327	0.62449			6
2024.09.20	00:05:23.884	0.62328				2
2024.09.20	00:05:24.385	0.62327				2
2024.09.20	00:05:30.457	0.62332	0.62454			6
2024.09.20	00:05:34.908	0.62327	0.62448			6
2024.09.20	00:05:39.632	0.62342	0.62438			6
2024.09.20	00:05:42.004		0.62432			4
2024.09.20	00:05:43.946		0.62430			4
2024.09.20	00:05:52.179		0.62435			4
2024.09.20	00:06:00.022	0.62342				2
2024.09.20	00:06:05.857	0.62333	0.62432			6
2024.09.20	00:06:11.631	0.62336				2
2024.09.20	00:06:12.599	0.62326	0.62435			6
2024.09.20	00:06:17.834	0.62327	0.62420			6
2024.09.20	00:06:18.665	0.62333				2
2024.09.20	00:06:19.870	0.62321				2
2024.09.20	00:06:20.316	0.62326				2
2024.09.20	00:06:26.389	0.62327				2
2024.09.20	00:07:00.321	0.62327				2
2024.09.20	00:07:11.359	0.62332				2
2024.09.20	00:07:11.927	0.62325				2
2024.09.20	00:07:12.379	0.62327				2
2024.09.20	00:07:13.246	0.62325				2
2024.09.20	00:07:19.444		0.62420			4
2024.09.20	00:07:22.306	0.62331				2
2024.09.20	00:07:22.860	0.62334				2
2024.09.20	00:07:33.904	0.62335				2
2024.09.20	00:08:00.397	0.62335				2
2024.09.20	00:08:22.439		0.62420			4
2024.09.20	00:08:34.027	0.62338				2
2024.09.20	00:08:39.497	0.62334				2
2024.09.20	00:08:41.812		0.62406			4
2024.09.20	00:08:43.015		0.62420			4
2024.09.20	00:09:05.448	0.62334				2
2024.09.20	00:09:12.122	0.62338				2
2024.09.20	00:09:13.081	0.62341				2
2024.09.20	00:09:22.344	0.62347				2
2024.09.20	00:09:40.186	0.62363				2
2024.09.20	00:09:40.538	0.62347				2
2024.09.20	00:09:40.849	0.62363				2
2024.09.20	00:09:41.221	0.62347				2
2024.09.20	00:09:51.579		0.62420			4
2024.09.20	00:10:00.312	0.62347				2
2024.09.20	00:10:02.291	0.62349				2
2024.09.20	00:10:10.409	0.62347				2
2024.09.20	00:10:54.884		0.62420			4
2024.09.20	00:11:00.536	0.62347				2
2024.09.20	00:11:08.350	0.62348				2
2024.09.20	00:11:13.382		0.62403			4
2024.09.20	00:11:13.707		0.62420			4
2024.09.20	00:11:14.062		0.62403			4
2024.09.20	00:11:14.380		0.62420			4
2024.09.20	00:11:17.998	0.62347				2
2024.09.20	00:11:45.302	0.62348				2
2024.09.20	00:11:52.204	0.62347				2
2024.09.20	00:11:55.845		0.62401			4
2024.09.20	00:11:56.799		0.62420			4
2024.09.20	00:12:00.325	0.62347				2
2024.09.20	00:12:10.678	0.62348				2
2024.09.20	00:12:19.167	0.62367				2
2024.09.20	00:12:20.331	0.62348				2
2024.09.20	00:12:28.276		0.62456			4
2024.09.20	00:12:29.368		0.62451			4
2024.09.20	00:12:29.759		0.62444			4
2024.09.20	00:12:30.319	0.62350	0.62447			6
2024.09.20	00:12:30.940		0.62438			4
2024.09.20	00:12:38.111	0.62349	0.62436			6
2024.09.20	00:12:38.426	0.62348				2
2024.09.20	00:12:40.693	0.62349	0.62435			6
2024.09.20	00:12:47.999	0.62353	0.62442			6
2024.09.20	00:12:48.428		0.62445			4
2024.09.20	00:12:49.287	0.62351	0.62442			6
2024.09.20	00:12:51.491	0.62350	0.62437			6
2024.09.20	00:12:55.558	0.62351	0.62436			6
2024.09.20	00:12:58.868	0.62355	0.62434			6
2024.09.20	00:13:00.595	0.62350	0.62433			6
2024.09.20	00:13:05.383		0.62432			4
2024.09.20	00:13:05.740	0.62351	0.62430			6
2024.09.20	00:13:09.094	0.62350	0.62429			6
2024.09.20	00:13:19.095	0.62352				2
2024.09.20	00:13:20.676	0.62350				2
2024.09.20	00:13:29.096	0.62348	0.62434			6
2024.09.20	00:13:30.121	0.62349	0.62428			6
2024.09.20	00:13:39.313		0.62427			4
2024.09.20	00:13:43.777		0.62425			4
2024.09.20	00:13:49.520		0.62426			4
2024.09.20	00:13:52.368		0.62436			4
2024.09.20	00:13:53.431	0.62348	0.62434			6
2024.09.20	00:13:59.737	0.62350	0.62429			6
2024.09.20	00:14:00.121	0.62350				2
2024.09.20	00:14:09.939	0.62349	0.62427			6
2024.09.20	00:14:20.157		0.62426			4
2024.09.20	00:14:29.398		0.62431			4
2024.09.20	00:14:30.361		0.62428			4
2024.09.20	00:14:40.360	0.62350	0.62427			6
2024.09.20	00:14:50.401	0.62349	0.62426			6
2024.09.20	00:14:50.706		0.62427			4
2024.09.20	00:14:59.763	0.62355	0.62430			6
2024.09.20	00:15:00.542	0.62355				2
2024.09.20	00:15:02.973	0.62354	0.62429			6
2024.09.20	00:15:06.958	0.62364	0.62427			6
2024.09.20	00:15:07.819		0.62429			4
2024.09.20	00:15:08.132		0.62428			4
2024.09.20	00:15:10.812		0.62429			4
2024.09.20	00:15:11.406		0.62428			4
2024.09.20	00:15:41.077		0.62431			4
2024.09.20	00:16:00.533	0.62364				2
2024.09.20	00:16:07.385	0.62367	0.62437			6
2024.09.20	00:16:08.388	0.62365	0.62434			6
2024.09.20	00:16:11.714		0.62435			4
2024.09.20	00:16:21.936	0.62364	0.62434			6
2024.09.20	00:16:32.154		0.62433			4
2024.09.20	00:16:52.430		0.62431			4
2024.09.20	00:17:02.608	0.62364				2
2024.09.20	00:17:52.644		0.62431			4
2024.09.20	00:18:00.912	0.62364				2
2024.09.20	00:18:56.192		0.62431			4
2024.09.20	00:19:00.533	0.62364				2
2024.09.20	00:19:05.110	0.62366				2
2024.09.20	00:19:36.185	0.62367	0.62432			6
2024.09.20	00:19:48.871		0.62436			4
2024.09.20	00:19:49.974		0.62434			4
2024.09.20	00:20:15.139	0.62367				2
2024.09.20	00:20:52.800		0.62434			4
2024.09.20	00:21:00.514	0.62367				2
2024.09.20	00:21:27.105		0.62435			4
2024.09.20	00:22:04.353	0.62367				2
2024.09.20	00:22:11.862	0.62384	0.62442			6
2024.09.20	00:22:12.793		0.62441			4
2024.09.20	00:22:13.203		0.62442			4
2024.09.20	00:22:17.051		0.62441			4
2024.09.20	00:22:21.295		0.62442			4
2024.09.20	00:22:21.934		0.62441			4
2024.09.20	00:22:22.642		0.62442			4
2024.09.20	00:22:32.841		0.62441			4
2024.09.20	00:22:33.647		0.62443			4
2024.09.20	00:22:35.741		0.62444			4
2024.09.20	00:22:37.940		0.62443			4
2024.09.20	00:22:40.986		0.62444			4
2024.09.20	00:22:52.343		0.62443			4
2024.09.20	00:22:59.849		0.62444			4
2024.09.20	00:23:01.878	0.62384				2
2024.09.20	00:23:40.253	0.62386				2
2024.09.20	00:23:46.044		0.62443			4
2024.09.20	00:24:07.942	0.62386				2
2024.09.20	00:24:21.741		0.62444			4
2024.09.20	00:24:23.781		0.62443			4
2024.09.20	00:24:46.044		0.62442			4
2024.09.20	00:25:01.991	0.62386				2
2024.09.20	00:25:04.435		0.62443			4
2024.09.20	00:25:12.099	0.62384				2
2024.09.20	00:25:42.494		0.62442			4
2024.09.20	00:25:48.994		0.62443			4
2024.09.20	00:25:52.699	0.62386				2
2024.09.20	00:25:55.232		0.62442			4
2024.09.20	00:26:02.760	0.62384				2
2024.09.20	00:26:06.259	0.62386	0.62444			6
2024.09.20	00:26:08.218	0.62385				2
2024.09.20	00:26:11.333	0.62384	0.62443			6
2024.09.20	00:26:12.336	0.62386	0.62442			6
2024.09.20	00:26:13.332	0.62387	0.62441			6
2024.09.20	00:26:14.334	0.62389	0.62439			6
2024.09.20	00:26:25.202	0.62385	0.62444			6
2024.09.20	00:26:30.009	0.62389	0.62439			6
2024.09.20	00:26:32.343	0.62390	0.62440			6
2024.09.20	00:26:33.444	0.62389				2
2024.09.20	00:26:36.501	0.62390				2
2024.09.20	00:26:43.390	0.62389				2
2024.09.20	00:26:57.871	0.62381	0.62439			6
2024.09.20	00:26:58.914	0.62380				2
2024.09.20	00:26:59.597		0.62438			4
2024.09.20	00:27:06.443	0.62380				2
2024.09.20	00:27:43.399	0.62378				2
2024.09.20	00:27:44.272	0.62377	0.62437			6
2024.09.20	00:27:48.051	0.62378	0.62438			6
2024.09.20	00:27:54.478	0.62377	0.62437			6
2024.09.20	00:27:58.920	0.62376	0.62436			6
2024.09.20	00:28:13.332	0.62377	0.62437			6
2024.09.20	00:28:27.765	0.62374	0.62431			6
2024.09.20	00:28:28.096	0.62373				2
2024.09.20	00:28:28.549	0.62372	0.62430			6
2024.09.20	00:28:35.406		0.62431			4
2024.09.20	00:28:38.058		0.62430			4
2024.09.20	00:28:47.807	0.62369	0.62419			6
2024.09.20	00:28:49.579		0.62420			4
2024.09.20	00:29:01.777	0.62367				2
2024.09.20	00:29:05.933	0.62366	0.62414			6
2024.09.20	00:29:06.239	0.62364				2
2024.09.20	00:29:23.633	0.62365				2
2024.09.20	00:29:25.479	0.62359				2
2024.09.20	00:29:25.787	0.62362	0.62412			6
2024.09.20	00:29:26.106	0.62360	0.62414			6
2024.09.20	00:29:26.740	0.62362				2
2024.09.20	00:29:27.059	0.62359				2
2024.09.20	00:29:27.360	0.62360				2
2024.09.20	00:29:29.545	0.62359				2
2024.09.20	00:29:33.757	0.62360	0.62409			6
2024.09.20	00:29:34.153	0.62359	0.62414			6
2024.09.20	00:29:34.468	0.62358				2
2024.09.20	00:29:34.782	0.62361				2
2024.09.20	00:29:35.093	0.62358				2
2024.09.20	00:29:35.417	0.62360				2
2024.09.20	00:29:35.725	0.62361	0.62410			6
2024.09.20	00:29:36.071	0.62359	0.62413			6
2024.09.20	00:29:36.441	0.62361				2
2024.09.20	00:29:36.758	0.62359				2
2024.09.20	00:29:38.307	0.62360	0.62414			6
2024.09.20	00:29:38.632	0.62359	0.62413			6
2024.09.20	00:29:38.941	0.62358				2
2024.09.20	00:29:39.243	0.62359				2
2024.09.20	00:29:39.579	0.62357	0.62411			6
2024.09.20	00:29:39.893	0.62358	0.62413			6
2024.09.20	00:29:42.716	0.62356	0.62410			6
2024.09.20	00:29:43.044		0.62411			4
2024.09.20	00:29:43.472	0.62355				2
2024.09.20	00:29:43.795	0.62358	0.62413			6
2024.09.20	00:29:44.119	0.62355	0.62404			6
2024.09.20	00:29:44.422	0.62351	0.62401			6
2024.09.20	00:29:44.726	0.62356	0.62404			6
2024.09.20	00:29:45.140	0.62354				2
2024.09.20	00:29:45.442	0.62355	0.62403			6
2024.09.20	00:29:45.746	0.62354				2
2024.09.20	00:29:46.064	0.62355	0.62404			6
2024.09.20	00:29:46.366	0.62353	0.62399			6
2024.09.20	00:29:46.682	0.62350	0.62398			6
2024.09.20	00:29:47.000	0.62351	0.62399			6
2024.09.20	00:29:47.606	0.62350				2
2024.09.20	00:29:47.940	0.62351				2
2024.09.20	00:29:48.241	0.62350	0.62398			6
2024.09.20	00:29:48.554	0.62351	0.62399			6
2024.09.20	00:29:48.940	0.62350	0.62398			6
2024.09.20	00:29:49.242		0.62399			4
2024.09.20	00:29:49.549	0.62348				2
2024.09.20	00:29:49.853	0.62349	0.62398			6
