<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2024.07.26	00:00:02.816	0.58783	0.58982			6
2024.07.26	00:00:30.709	0.58784				2
2024.07.26	00:01:00.432	0.58784	0.58981			6
2024.07.26	00:02:00.520	0.58784	0.58982			6
2024.07.26	00:02:03.219		0.58980			4
2024.07.26	00:02:05.507		0.58981			4
2024.07.26	00:02:31.828	0.58834	0.58983			6
2024.07.26	00:02:32.943		0.58963			4
2024.07.26	00:02:33.620		0.58961			4
2024.07.26	00:03:00.505	0.58833				2
2024.07.26	00:03:01.005	0.58834				2
2024.07.26	00:03:31.940		0.58960			4
2024.07.26	00:04:01.451	0.58834				2
2024.07.26	00:04:11.076	0.58844	0.58982			6
2024.07.26	00:04:12.093		0.58959			4
2024.07.26	00:04:13.108		0.58956			4
2024.07.26	00:04:47.529	0.58854	0.58982			6
2024.07.26	00:04:48.569		0.58961			4
2024.07.26	00:04:49.578		0.58958			4
2024.07.26	00:05:05.591	0.58854				2
2024.07.26	00:05:55.735		0.58958			4
2024.07.26	00:06:04.229	0.58854				2
2024.07.26	00:06:13.617	0.58870				2
2024.07.26	00:06:38.260	0.58862	0.58915			6
2024.07.26	00:06:41.733	0.58904	0.58973			6
2024.07.26	00:06:42.704	0.58909	0.58972			6
2024.07.26	00:06:43.501		0.58971			4
2024.07.26	00:06:44.811	0.58910				2
2024.07.26	00:06:46.213	0.58898	0.58985			6
2024.07.26	00:06:51.764	0.58892				2
2024.07.26	00:06:57.021	0.58891				2
2024.07.26	00:06:58.236	0.58915	0.58999			6
2024.07.26	00:06:58.580		0.58985			4
2024.07.26	00:06:59.267		0.58976			4
2024.07.26	00:07:00.263	0.58915	0.58973			6
2024.07.26	00:07:00.804	0.58864	0.58963			6
2024.07.26	00:07:01.165	0.58849	0.58984			6
2024.07.26	00:07:04.325		0.58983			4
2024.07.26	00:07:05.527		0.58982			4
2024.07.26	00:07:06.427		0.58980			4
2024.07.26	00:07:06.782	0.58846	0.58979			6
2024.07.26	00:07:07.634	0.58847	0.58978			6
2024.07.26	00:07:08.785	0.58848	0.58977			6
2024.07.26	00:07:09.788		0.58980			4
2024.07.26	00:07:10.792	0.58849				2
2024.07.26	00:07:13.771	0.58850	0.58974			6
2024.07.26	00:07:14.778	0.58851				2
2024.07.26	00:07:15.793	0.58852				2
2024.07.26	00:07:16.358	0.58853	0.58967			6
2024.07.26	00:07:17.755	0.58855				2
2024.07.26	00:07:19.017	0.58856				2
